init_lat,init_lon,init_alt,curr_lat,curr_lon,curr_alt,azi_thet,elev_thet
-7.276590799999999,112.7939926,12950000.0,-7.2765903,112.7939933,12680000.0,166.99,-0.25
-7.276590799999999,112.7939926,12950000.0,-7.2765897,112.7939942,12360000.0,166.98,-0.39
-7.276590799999999,112.7939926,12950000.0,-7.2765894,112.7939947,12210000.0,166.9,-0.75
-7.276590799999999,112.7939926,12950000.0,-7.2765892,112.79399509999999,12090000.0,166.91,-0.78
-7.276590799999999,112.7939926,12950000.0,-7.2765889999999995,112.79399529999999,12010000.0,166.92,-0.1
-7.276590799999999,112.7939926,12950000.0,-7.2765887,112.79399559999999,11900000.0,166.97,-0.3
-7.276590799999999,112.7939926,12950000.0,-7.2765885,112.79399579999999,11820000.0,166.98,-0.31
-7.276590799999999,112.7939926,12950000.0,-7.276587699999999,112.7939924,12390000.0,167.0,-0.48
-7.276590799999999,112.7939926,12950000.0,-7.276586999999999,112.7939894,12930000.0,167.01,-0.61
-7.276590799999999,112.7939926,12950000.0,-7.2765857,112.7939851,13660000.0,167.01,0.14
-7.276590799999999,112.7939926,12950000.0,-7.276585099999999,112.79398239999999,14150000.0,166.99,-0.37
-7.276590799999999,112.7939926,12950000.0,-7.276584199999999,112.79397879999999,14830000.0,166.97,-1.11
-7.276590799999999,112.7939926,12950000.0,-7.2765837,112.7939765,15250000.0,166.96,-0.36
-7.276590799999999,112.7939926,12950000.0,-7.276582899999999,112.7939737,15830000.0,166.96,-0.35
-7.276590799999999,112.7939926,12950000.0,-7.2765824,112.793972,16160000.0,166.96,-0.33
-7.276590799999999,112.7939926,12950000.0,-7.276581999999999,112.7939696,16640000.0,166.97,-0.38
-7.276590799999999,112.7939926,12950000.0,-7.2765812,112.7939689,16690000.0,166.97,-0.23
-7.276590799999999,112.7939926,12950000.0,-7.2765816,112.79396969999999,16700000.0,166.98,-0.23
-7.276590799999999,112.7939926,12950000.0,-7.2765816,112.79397019999999,16630000.0,166.98,-0.22
-7.276590799999999,112.7939926,12950000.0,-7.2765818,112.7939708,16520000.0,166.98,-0.31
-7.276590799999999,112.7939926,12950000.0,-7.276581999999999,112.793971,16460000.0,166.98,-0.38
-7.276590799999999,112.7939926,12950000.0,-7.2765824,112.79397139999999,16400000.0,166.98,-0.42
-7.276590799999999,112.7939926,12950000.0,-7.276582599999999,112.7939715,16350000.0,166.98,-0.43
-7.276590799999999,112.7939926,12950000.0,-7.2765827,112.79397189999999,16280000.0,166.97,-0.41
-7.276590799999999,112.7939926,12950000.0,-7.276582899999999,112.79397209999999,16260000.0,166.97,-0.41
-7.276590799999999,112.7939926,12950000.0,-7.2765831,112.7939722,16310000.0,166.96,-0.4
-7.276590799999999,112.7939926,12950000.0,-7.276583199999999,112.7939724,16270000.0,166.97,-0.4
-7.276590799999999,112.7939926,12950000.0,-7.276583199999999,112.79397279999999,16190000.0,166.98,-0.37
-7.276590799999999,112.7939926,12950000.0,-7.2765834,112.7939729,16190000.0,166.99,-0.34
-7.276590799999999,112.7939926,12950000.0,-7.2765837,112.7939732,16220000.0,167.0,-0.35
-7.276590799999999,112.7939926,12950000.0,-7.2765835999999995,112.7939734,16120000.0,167.01,-0.33
-7.276590799999999,112.7939926,12950000.0,-7.276584,112.7939727,16330000.0,167.02,-0.33
-7.276590799999999,112.7939926,12950000.0,-7.2765841,112.79397259999999,16400000.0,167.04,-0.31
-7.276590799999999,112.7939926,12950000.0,-7.2765843,112.7939723,16560000.0,167.05,-0.31
-7.276590799999999,112.7939926,12950000.0,-7.2765846,112.79397209999999,16660000.0,167.04,-0.31
-7.276590799999999,112.7939926,12950000.0,-7.2765849,112.793972,16800000.0,167.05,-0.32
-7.276590799999999,112.7939926,12950000.0,-7.276585,112.793972,16860000.0,167.05,-0.31
-7.276590799999999,112.7939926,12950000.0,-7.2765853,112.7939727,16820000.0,167.04,-0.32
-7.276590799999999,112.7939926,12950000.0,-7.276585799999999,112.79397309999999,16820000.0,167.04,-0.34
-7.276590799999999,112.7939926,12950000.0,-7.276586399999999,112.79397379999999,16800000.0,167.05,-0.36
-7.276590799999999,112.7939926,12950000.0,-7.276586699999999,112.7939744,16730000.0,167.06,-0.38
-7.276590799999999,112.7939926,12950000.0,-7.2765873,112.7939751,16670000.0,167.07,-0.39
-7.276590799999999,112.7939926,12950000.0,-7.276587699999999,112.7939754,16650000.0,167.07,-0.41
-7.276590799999999,112.7939926,12950000.0,-7.276588299999999,112.79397589999999,16640000.0,167.08,-0.4
-7.276590799999999,112.7939926,12950000.0,-7.2765888,112.7939739,17200000.0,167.08,-0.41
-7.276590799999999,112.7939926,12950000.0,-7.2765892999999995,112.793971,17910000.0,167.09,-0.39
-7.276590799999999,112.7939926,12950000.0,-7.2765898,112.79396919999999,18380000.0,167.1,-0.4
-7.276590799999999,112.7939926,12950000.0,-7.2765903,112.79396609999999,19180000.0,167.1,-0.39
-7.276590799999999,112.7939926,12950000.0,-7.2765907,112.79396399999999,19660000.0,167.1,-0.37
-7.276590799999999,112.7939926,12950000.0,-7.276590199999999,112.7939627,19890000.0,167.11,-0.35
-7.276590799999999,112.7939926,12950000.0,-7.276590199999999,112.79396179999999,20040000.0,167.12,-0.34
-7.276590799999999,112.7939926,12950000.0,-7.2765894,112.7939609,20050000.0,167.12,-0.33
-7.276590799999999,112.7939926,12950000.0,-7.2765892,112.7939596,20390000.0,167.13,-0.29
-7.276590799999999,112.7939926,12950000.0,-7.2765891,112.79396,20240000.0,167.13,-0.3
-7.276590799999999,112.7939926,12950000.0,-7.2765889999999995,112.79396129999999,19930000.0,167.13,-0.3
-7.276590799999999,112.7939926,12950000.0,-7.2765885,112.7939633,19300000.0,167.14,-0.32
-7.276590799999999,112.7939926,12950000.0,-7.2765878,112.79396369999999,19100000.0,167.19,-0.22
-7.276590799999999,112.7939926,12950000.0,-7.2765868,112.7939631,19060000.0,167.1,0.25
-7.276590799999999,112.7939926,12950000.0,-7.276586399999999,112.7939607,19560000.0,165.92,-0.48
-7.276590799999999,112.7939926,12950000.0,-7.2765857,112.7939565,20360000.0,165.64,-0.33
-7.276590799999999,112.7939926,12950000.0,-7.276585099999999,112.79395459999999,20690000.0,165.65,-0.38
-7.276590799999999,112.7939926,12950000.0,-7.276584499999999,112.79395219999999,21210000.0,165.68,-0.4
-7.276590799999999,112.7939926,12950000.0,-7.276584,112.79395059999999,21580000.0,165.7,-0.44
-7.276590799999999,112.7939926,12950000.0,-7.2765834,112.7939487,21950000.0,165.74,-0.5
-7.276590799999999,112.7939926,12950000.0,-7.276582899999999,112.7939475,22230000.0,165.78,-0.5
-7.276590799999999,112.7939926,12950000.0,-7.2765819,112.7939457,22600000.0,165.82,-0.57
-7.276590799999999,112.7939926,12950000.0,-7.2765813999999995,112.7939449,22750000.0,165.86,-0.65
-7.276590799999999,112.7939926,12950000.0,-7.2765808,112.79394359999999,23050000.0,165.92,-0.72
-7.276590799999999,112.7939926,12950000.0,-7.2765805,112.79394289999999,23220000.0,165.99,-0.78
-7.276590799999999,112.7939926,12950000.0,-7.276580099999999,112.79394289999999,23240000.0,166.05,-0.89
-7.276590799999999,112.7939926,12950000.0,-7.2765799,112.7939433,23170000.0,165.93,-0.26
-7.276590799999999,112.7939926,12950000.0,-7.276579,112.79394219999999,23290000.0,165.97,-0.29
-7.276590799999999,112.7939926,12950000.0,-7.2765786,112.79394169999999,23330000.0,165.98,-0.3
-7.276590799999999,112.7939926,12950000.0,-7.276578499999999,112.79394289999999,23080000.0,165.99,-0.31
