init_lat,init_lon,init_alt,curr_lat,curr_lon,curr_alt,azi_thet,elev_thet


-7.276634499999999,112.7939622,10.71,-7.276634499999999,112.7939622,10.74,0.0,90.0
-7.276634499999999,112.7939622,10.71,-7.276634499999999,112.79396229999999,10.77,90.0,79.5720729084719
-7.276634499999999,112.7939622,10.71,-7.276634499999999,112.79396229999999,10.78,90.0,81.03562943046401
-7.276634499999999,112.7939622,10.71,-7.276634499999999,112.79396229999999,10.78,90.0,81.03562943046401
-7.276634499999999,112.7939622,10.71,-7.2766341,112.79396279999999,10.89,56.0957621249996,66.08361814282969
-7.276634499999999,112.7939622,10.71,-7.2766341,112.7939629,10.91,60.055127016107484,65.96210313971692
-7.276634499999999,112.7939622,10.71,-7.276634,112.79396299999999,10.92,57.78601625902617,63.56363793620941
-7.276634499999999,112.7939622,10.71,-7.276633899999999,112.79396299999999,10.950000000000001,52.907459807154154,65.22932608116074
-7.276634499999999,112.7939622,10.71,-7.2766338,112.7939631,10.94,51.900264049277254,61.22980732241609
-7.276634499999999,112.7939622,10.71,-7.2766337,112.7939631,10.94,48.136292760083094,59.87798822759137
-7.276634499999999,112.7939622,10.71,-7.276633599999999,112.79396299999999,10.97,41.403589328665774,62.808867503414184
-7.276634499999999,112.7939622,10.71,-7.276633599999999,112.79396299999999,11.0,41.403589328665774,65.26969385861277
-7.276634499999999,112.7939622,10.71,-7.2766334,112.7939629,10.99,32.26169735555534,62.653465063535826
-7.276634499999999,112.7939622,10.71,-7.2766334,112.79396279999999,11.0,28.416115947702515,64.35479776891695
-7.276634499999999,112.7939622,10.71,-7.2766332,112.79396299999999,11.01,31.401077308039604,60.52674422950196
-7.276634499999999,112.7939622,10.71,-7.2766331,112.7939629,11.05,26.380174168872877,62.903203088975815
-7.276634499999999,112.7939622,10.71,-7.2766331,112.7939629,11.07,26.380174168872877,64.2087723030042
-7.276634499999999,112.7939622,10.71,-7.2766329,112.79396299999999,11.05,26.380173992456935,59.683084657762876
-7.276634499999999,112.7939622,10.71,-7.2766328,112.79396299999999,11.06,25.023081766750533,59.1753583447725
-7.276634499999999,112.7939622,10.71,-7.276632599999999,112.79396299999999,11.05,22.668417963927944,56.01381550329252
-7.276634499999999,112.7939622,10.71,-7.2766325,112.7939631,11.05,24.054827512222193,54.355838179219454
-7.276634499999999,112.7939622,10.71,-7.276632299999999,112.7939633,11.040000000000001,26.380174256035456,50.36184256202479
-7.276634499999999,112.7939622,10.71,-7.2766322,112.7939633,11.06,25.380085789708637,51.00379569539433
-7.276634499999999,112.7939622,10.71,-7.2766321,112.7939633,11.07,24.448539205354354,50.8120911449205
-7.276634499999999,112.7939622,10.71,-7.276631999999999,112.7939636,11.07,29.051727873678285,48.51318570950984
-7.276634499999999,112.7939622,10.71,-7.2766319,112.79396369999999,11.08,29.781498019909375,47.972264769413776
-7.276634499999999,112.7939622,10.71,-7.2766318,112.7939638,11.120000000000001,30.447862407273604,49.62379291569167
-7.276634499999999,112.7939622,10.71,-7.276631699999999,112.7939638,11.14,29.54570901664694,50.198227009090076
-7.276634499999999,112.7939622,10.71,-7.2766315,112.7939639,11.14,29.340464377685382,48.30108606771219
